Movie_ID,IMDb_Index,Title,Original_Title,Release_Date,Year,Genres,Genres_IMDb,Rating,Votes,Revenue,Length,Languages,Countries,summary,event,tokenized_summaries,Entities
5894429,tt0488380,Closing the Ring,Closing the Ring,2007-09-14,2007,"['Romantic drama', 'Romance Film', 'Drama', 'War film']","['Drama,Romance']",6.4,4929,,117.0,['English Language'],"['United States of America', 'Canada', 'United Kingdom']","The film opens in 1991, with the funeral of a World War II veteran. The man's daughter Marie  delivers the eulogy to a church full of veterans who knew and loved her father, while her mother Ethel Ann  is sitting out on the church porch, smoking and nursing a hangover. When Ethel Ann begins acting strangely, only her friend Jack  seems to understand why. It quickly emerges that there is a lot Marie does not know about her mother's past and the true story of her love life. The movie flips to a time when this mother was young, lively, and optimistic . She is in love with a young farmer, Teddy Gordon , who goes off to war with his best friends Jack ([[Gregory Smith  and Chuck , but not all of them make it back alive. The plot lines intertwine with the story of a young Ulsterman in Belfast, Jimmy, who finds a ring in the wreckage of a crashed B-17 and is determined to return it to the woman who once owned it. Inadvertently caught up in cross-border troubles, Jimmy flees Belfast, travelling to Michigan to give Ethel the ring. Ethel reveals a wall covered in souvenirs of Teddy, which Jack and Chuck boarded up for her in 1944. Marie is shocked and furious to learn that her mother loved not Chuck, but Teddy's memory. Ethel travels to Belfast with Jimmy. She holds the hand of a dying British soldier caught in a car-bomb attack. Quinlan  tells Ethel that he was on the hill when Teddy died, and that Teddy's dying words freed Ethel from her promise to love him forever. Joining Ethel in Belfast, Jack admits that he has always loved her. They begin a romance.",World War II,"['The', 'film', 'opens', 'in', '1991', ',', 'with', 'the', 'funeral', 'of', 'a', 'World', 'War', 'II', 'veteran', '.', 'The', 'man', ""'s"", 'daughter', 'Marie', 'delivers', 'the', 'eulogy', 'to', 'a', 'church', 'full', 'of', 'veterans', 'who', 'knew', 'and', 'loved', 'her', 'father', ',', 'while', 'her', 'mother', 'Ethel', 'Ann', 'is', 'sitting', 'out', 'on', 'the', 'church', 'porch', ',', 'smoking', 'and', 'nursing', 'a', 'hangover', '.', 'When', 'Ethel', 'Ann', 'begins', 'acting', 'strangely', ',', 'only', 'her', 'friend', 'Jack', 'seems', 'to', 'understand', 'why', '.', 'It', 'quickly', 'emerges', 'that', 'there', 'is', 'a', 'lot', 'Marie', 'does', 'not', 'know', 'about', 'her', 'mother', ""'s"", 'past', 'and', 'the', 'true', 'story', 'of', 'her', 'love', 'life', '.', 'The', 'movie', 'flips', 'to', 'a', 'time', 'when', 'this', 'mother', 'was', 'young', ',', 'lively', ',', 'and', 'optimistic', '.', 'She', 'is', 'in', 'love', 'with', 'a', 'young', 'farmer', ',', 'Teddy', 'Gordon', ',', 'who', 'goes', 'off', 'to', 'war', 'with', 'his', 'best', 'friends', 'Jack', '(', '[', '[', 'Gregory', 'Smith', 'and', 'Chuck', ',', 'but', 'not', 'all', 'of', 'them', 'make', 'it', 'back', 'alive', '.', 'The', 'plot', 'lines', 'intertwine', 'with', 'the', 'story', 'of', 'a', 'young', 'Ulsterman', 'in', 'Belfast', ',', 'Jimmy', ',', 'who', 'finds', 'a', 'ring', 'in', 'the', 'wreckage', 'of', 'a', 'crashed', 'B-17', 'and', 'is', 'determined', 'to', 'return', 'it', 'to', 'the', 'woman', 'who', 'once', 'owned', 'it', '.', 'Inadvertently', 'caught', 'up', 'in', 'cross-border', 'troubles', ',', 'Jimmy', 'flees', 'Belfast', ',', 'travelling', 'to', 'Michigan', 'to', 'give', 'Ethel', 'the', 'ring', '.', 'Ethel', 'reveals', 'a', 'wall', 'covered', 'in', 'souvenirs', 'of', 'Teddy', ',', 'which', 'Jack', 'and', 'Chuck', 'boarded', 'up', 'for', 'her', 'in', '1944', '.', 'Marie', 'is', 'shocked', 'and', 'furious', 'to', 'learn', 'that', 'her', 'mother', 'loved', 'not', 'Chuck', ',', 'but', 'Teddy', ""'s"", 'memory', '.', 'Ethel', 'travels', 'to', 'Belfast', 'with', 'Jimmy', '.', 'She', 'holds', 'the', 'hand', 'of', 'a', 'dying', 'British', 'soldier', 'caught', 'in', 'a', 'car-bomb', 'attack', '.', 'Quinlan', 'tells', 'Ethel', 'that', 'he', 'was', 'on', 'the', 'hill', 'when', 'Teddy', 'died', ',', 'and', 'that', 'Teddy', ""'s"", 'dying', 'words', 'freed', 'Ethel', 'from', 'her', 'promise', 'to', 'love', 'him', 'forever', '.', 'Joining', 'Ethel', 'in', 'Belfast', ',', 'Jack', 'admits', 'that', 'he', 'has', 'always', 'loved', 'her', '.', 'They', 'begin', 'a', 'romance', '.']",[]
1533733,tt0032811,The Mortal Storm,The Mortal Storm,1940,1940,"['Drama', 'Political drama', 'Blackandwhite', 'War film']",['Drama'],7.7,6243,,100.0,['English Language'],['United States of America'],"In 1933, Freya Roth  is a young German girl engaged to a Nazi party member . When she realizes the true nature of his political views, she breaks the engagement and turns her attention to anti-Nazi Martin Breitner . Her father is a professor, who does not abide by the attitude of the new regime towards scientific fact. His reluctance to conform to the racial theories that were favoured by the regime leads at first to a boycott of his classes and eventually to his capture. He is imprisoned and made to work. Freya and the her mother are permitted a five minute visit in which the professor urges them to leave the country. He dies soon after. Later, trying to flee the Nazi regime, Freya and Martin attempt to ski across the border to safety in Austria. Freya is gunned down by the Nazis . Martin, at her request, picks her up and skis into Austria so she can die in a free country. When her step-brothers are informed of her fate, one expresses dissatisfaction that Breitner was able to escape and persist in free-thinking. The second step brother responds with the words, 'thank God'. There is an ensuing scene in which the dialogue is replayed from earlier in the film when the family was still united.",World War II,"['In', '1933', ',', 'Freya', 'Roth', 'is', 'a', 'young', 'German', 'girl', 'engaged', 'to', 'a', 'Nazi', 'party', 'member', '.', 'When', 'she', 'realizes', 'the', 'true', 'nature', 'of', 'his', 'political', 'views', ',', 'she', 'breaks', 'the', 'engagement', 'and', 'turns', 'her', 'attention', 'to', 'anti-Nazi', 'Martin', 'Breitner', '.', 'Her', 'father', 'is', 'a', 'professor', ',', 'who', 'does', 'not', 'abide', 'by', 'the', 'attitude', 'of', 'the', 'new', 'regime', 'towards', 'scientific', 'fact', '.', 'His', 'reluctance', 'to', 'conform', 'to', 'the', 'racial', 'theories', 'that', 'were', 'favoured', 'by', 'the', 'regime', 'leads', 'at', 'first', 'to', 'a', 'boycott', 'of', 'his', 'classes', 'and', 'eventually', 'to', 'his', 'capture', '.', 'He', 'is', 'imprisoned', 'and', 'made', 'to', 'work', '.', 'Freya', 'and', 'the', 'her', 'mother', 'are', 'permitted', 'a', 'five', 'minute', 'visit', 'in', 'which', 'the', 'professor', 'urges', 'them', 'to', 'leave', 'the', 'country', '.', 'He', 'dies', 'soon', 'after', '.', 'Later', ',', 'trying', 'to', 'flee', 'the', 'Nazi', 'regime', ',', 'Freya', 'and', 'Martin', 'attempt', 'to', 'ski', 'across', 'the', 'border', 'to', 'safety', 'in', 'Austria', '.', 'Freya', 'is', 'gunned', 'down', 'by', 'the', 'Nazis', '.', 'Martin', ',', 'at', 'her', 'request', ',', 'picks', 'her', 'up', 'and', 'skis', 'into', 'Austria', 'so', 'she', 'can', 'die', 'in', 'a', 'free', 'country', '.', 'When', 'her', 'step-brothers', 'are', 'informed', 'of', 'her', 'fate', ',', 'one', 'expresses', 'dissatisfaction', 'that', 'Breitner', 'was', 'able', 'to', 'escape', 'and', 'persist', 'in', 'free-thinking', '.', 'The', 'second', 'step', 'brother', 'responds', 'with', 'the', 'words', ',', ""'thank"", 'God', ""'"", '.', 'There', 'is', 'an', 'ensuing', 'scene', 'in', 'which', 'the', 'dialogue', 'is', 'replayed', 'from', 'earlier', 'in', 'the', 'film', 'when', 'the', 'family', 'was', 'still', 'united', '.']","['Nazi', 'Nazi']"
957179,tt0325123,Bright Young Things,Bright Young Things,2003-10-03,2003,"['Indie', 'Comedy of manners', 'Comedydrama', 'Period piece', 'Drama', 'Comedy', 'War film']","['Comedy,Drama,War']",6.5,6454,,104.0,['English Language'],['United Kingdom'],"The primary characters are earnest aspiring novelist Adam Fenwick-Symes and his fiancée Nina Blount. When Adam's novel Bright Young Things, commissioned by tabloid newspaper magnate Lord Monomark, is confiscated by customs agents at the port of Dover for being too racy, he finds himself in a precarious financial situation that may force him to postpone his marriage. In the lounge of the hotel where he lives, he wins £1000 by successfully performing a trick involving sleight of hand, and the Major offers to place the money on the decidedly ill-favored Indian Runner in an upcoming horserace. Anxious to wed Nina, Adam agrees, and the horse wins at odds of 33-1, but it takes him more than a decade to collect his winnings. Meanwhile, Adam and Nina are surrounded by a young and decadent crowd, whose lives are dedicated to wild parties, alcohol, cocaine, and the latest gossip reported by columnist Simon Balcairn, known to his readers as Mr. Chatterbox. Among them are eccentric Agatha Runcible, whose wild ways eventually lead her to being committed in a mental institution; Miles, who is forced to flee the country to avoid prosecution for his homosexuality; Sneath, a paparazzo who chronicles the wicked ways of the young and reckless; and Ginger Littlejohn, Nina's former beau, who ingratiates himself back into her life, much to Adam's dismay. The pastimes of the idle rich are disrupted with the onset of World War II, which eventually affects their lives in often devastating ways.",World War II,"['The', 'primary', 'characters', 'are', 'earnest', 'aspiring', 'novelist', 'Adam', 'Fenwick-Symes', 'and', 'his', 'fiancée', 'Nina', 'Blount', '.', 'When', 'Adam', ""'s"", 'novel', 'Bright', 'Young', 'Things', ',', 'commissioned', 'by', 'tabloid', 'newspaper', 'magnate', 'Lord', 'Monomark', ',', 'is', 'confiscated', 'by', 'customs', 'agents', 'at', 'the', 'port', 'of', 'Dover', 'for', 'being', 'too', 'racy', ',', 'he', 'finds', 'himself', 'in', 'a', 'precarious', 'financial', 'situation', 'that', 'may', 'force', 'him', 'to', 'postpone', 'his', 'marriage', '.', 'In', 'the', 'lounge', 'of', 'the', 'hotel', 'where', 'he', 'lives', ',', 'he', 'wins', '£1000', 'by', 'successfully', 'performing', 'a', 'trick', 'involving', 'sleight', 'of', 'hand', ',', 'and', 'the', 'Major', 'offers', 'to', 'place', 'the', 'money', 'on', 'the', 'decidedly', 'ill-favored', 'Indian', 'Runner', 'in', 'an', 'upcoming', 'horserace', '.', 'Anxious', 'to', 'wed', 'Nina', ',', 'Adam', 'agrees', ',', 'and', 'the', 'horse', 'wins', 'at', 'odds', 'of', '33-1', ',', 'but', 'it', 'takes', 'him', 'more', 'than', 'a', 'decade', 'to', 'collect', 'his', 'winnings', '.', 'Meanwhile', ',', 'Adam', 'and', 'Nina', 'are', 'surrounded', 'by', 'a', 'young', 'and', 'decadent', 'crowd', ',', 'whose', 'lives', 'are', 'dedicated', 'to', 'wild', 'parties', ',', 'alcohol', ',', 'cocaine', ',', 'and', 'the', 'latest', 'gossip', 'reported', 'by', 'columnist', 'Simon', 'Balcairn', ',', 'known', 'to', 'his', 'readers', 'as', 'Mr.', 'Chatterbox', '.', 'Among', 'them', 'are', 'eccentric', 'Agatha', 'Runcible', ',', 'whose', 'wild', 'ways', 'eventually', 'lead', 'her', 'to', 'being', 'committed', 'in', 'a', 'mental', 'institution', ';', 'Miles', ',', 'who', 'is', 'forced', 'to', 'flee', 'the', 'country', 'to', 'avoid', 'prosecution', 'for', 'his', 'homosexuality', ';', 'Sneath', ',', 'a', 'paparazzo', 'who', 'chronicles', 'the', 'wicked', 'ways', 'of', 'the', 'young', 'and', 'reckless', ';', 'and', 'Ginger', 'Littlejohn', ',', 'Nina', ""'s"", 'former', 'beau', ',', 'who', 'ingratiates', 'himself', 'back', 'into', 'her', 'life', ',', 'much', 'to', 'Adam', ""'s"", 'dismay', '.', 'The', 'pastimes', 'of', 'the', 'idle', 'rich', 'are', 'disrupted', 'with', 'the', 'onset', 'of', 'World', 'War', 'II', ',', 'which', 'eventually', 'affects', 'their', 'lives', 'in', 'often', 'devastating', 'ways', '.']",[]
934809,tt0053143,Operation Petticoat,Operation Petticoat,1959,1959,"['ActionAdventure', 'Action', 'Comedy', 'War film']","['Comedy,Romance,War']",7.2,16281,,124.0,['English Language'],['United States of America'],"United States Navy Rear Admiral Matt Sherman , ComSubPac in 1959, boards the pre- World War II-era American submarine USS Sea Tiger prior to its departure for the scrapyard. The first commanding officer of Sea Tiger, Sherman sits in his former stateroom and begins reading his personal logbook, starting a flashback. A Japanese air raid sinks Sea Tiger while she is docked at the Cavite Navy Yard in the Philippines on 10 December 1941. Lieutenant Commander Sherman and his crew begin repairs, hoping to sail for Darwin, Australia before the Japanese overrun the port. Lieutenant Nick Holden  is reassigned to Sea Tiger despite lacking any submarine training or experience. He and Sherman clash over Holden's attitude toward the Navy; Holden became a naval officer not out of patriotism but to escape poverty and find a wealthy spouse, and is engaged to such a woman. Holden demonstrates great skill as a scavenger and con artist to obtain materials for repairs, however, and becomes the ship's supply officer. The unpainted Sea Tiger&mdash;its backfiring #1 engine still producing black smoke&mdash;reaches Marinduque, where Sherman reluctantly agrees to evacuate five female Army nurses stranded there. Holden is attracted to Second Lieutenant Duran , while Sherman has a series of embarrassing encounters with the well-endowed but clumsy Second Lieutenant Crandall . When Sherman prepares to attack an enemy oiler, Crandall accidentally launches the torpedo prematurely, blowing up a truck on the beach. Sherman tries to leave the nurses at Cebu but the Army refuses to accept them, as it is preparing for guerrilla warfare to oppose the coming Japanese occupation. When Sherman is unable to obtain needed supplies officially, he allows Holden to set up a casino to get them. The crew does not have enough red lead or white lead primer paint to coat the entire submarine in a single color, so the two have to be mixed together, resulting in a bright pink. The plan is to apply a second, gray coat after a New Year's Eve celebration, but a Japanese aerial attack forces a hasty departure. Tokyo Rose mocks the mystery pink submarine in the Celebes Sea, while the Navy believes the submarine's color is a Japanese trick and orders that it be sunk on sight. An American destroyer fires depth charges at Sea Tiger, but Sherman shoots the nurses' underwear out a torpedo tube. The destroyer's crew finds Crandall's bra  and takes it to the captain, who concludes that it cannot be Japanese and stops the attack. The arrival of Commander Holden, his wife , and their sons in present day-1959 interrupts Sherman's reminiscences. As current commanding officer of Sea Tiger, Holden asks if there are any ""last minute reprieves"" to save her from the scrapyard. Reluctantly, the admiral replies no, but at the same time promises Holden command of a new nuclear-powered submarine, also to be named Sea Tiger. Sherman's wife  arrives late and rear-ends her husband's staff car, bumping it into the rear bumper of a Navy bus, which then drives away, dragging the admiral's staff car in tow with the admiral's driver chasing after it. As Holden takes Sea Tiger out of the port for scrapping, her #1 engine again backfires and emits black smoke one last time.",World War II,"['United', 'States', 'Navy', 'Rear', 'Admiral', 'Matt', 'Sherman', ',', 'ComSubPac', 'in', '1959', ',', 'boards', 'the', 'pre-', 'World', 'War', 'II-era', 'American', 'submarine', 'USS', 'Sea', 'Tiger', 'prior', 'to', 'its', 'departure', 'for', 'the', 'scrapyard', '.', 'The', 'first', 'commanding', 'officer', 'of', 'Sea', 'Tiger', ',', 'Sherman', 'sits', 'in', 'his', 'former', 'stateroom', 'and', 'begins', 'reading', 'his', 'personal', 'logbook', ',', 'starting', 'a', 'flashback', '.', 'A', 'Japanese', 'air', 'raid', 'sinks', 'Sea', 'Tiger', 'while', 'she', 'is', 'docked', 'at', 'the', 'Cavite', 'Navy', 'Yard', 'in', 'the', 'Philippines', 'on', '10', 'December', '1941', '.', 'Lieutenant', 'Commander', 'Sherman', 'and', 'his', 'crew', 'begin', 'repairs', ',', 'hoping', 'to', 'sail', 'for', 'Darwin', ',', 'Australia', 'before', 'the', 'Japanese', 'overrun', 'the', 'port', '.', 'Lieutenant', 'Nick', 'Holden', 'is', 'reassigned', 'to', 'Sea', 'Tiger', 'despite', 'lacking', 'any', 'submarine', 'training', 'or', 'experience', '.', 'He', 'and', 'Sherman', 'clash', 'over', 'Holden', ""'s"", 'attitude', 'toward', 'the', 'Navy', ';', 'Holden', 'became', 'a', 'naval', 'officer', 'not', 'out', 'of', 'patriotism', 'but', 'to', 'escape', 'poverty', 'and', 'find', 'a', 'wealthy', 'spouse', ',', 'and', 'is', 'engaged', 'to', 'such', 'a', 'woman', '.', 'Holden', 'demonstrates', 'great', 'skill', 'as', 'a', 'scavenger', 'and', 'con', 'artist', 'to', 'obtain', 'materials', 'for', 'repairs', ',', 'however', ',', 'and', 'becomes', 'the', 'ship', ""'s"", 'supply', 'officer', '.', 'The', 'unpainted', 'Sea', 'Tiger', '&', 'mdash', ';', 'its', 'backfiring', '#', '1', 'engine', 'still', 'producing', 'black', 'smoke', '&', 'mdash', ';', 'reaches', 'Marinduque', ',', 'where', 'Sherman', 'reluctantly', 'agrees', 'to', 'evacuate', 'five', 'female', 'Army', 'nurses', 'stranded', 'there', '.', 'Holden', 'is', 'attracted', 'to', 'Second', 'Lieutenant', 'Duran', ',', 'while', 'Sherman', 'has', 'a', 'series', 'of', 'embarrassing', 'encounters', 'with', 'the', 'well-endowed', 'but', 'clumsy', 'Second', 'Lieutenant', 'Crandall', '.', 'When', 'Sherman', 'prepares', 'to', 'attack', 'an', 'enemy', 'oiler', ',', 'Crandall', 'accidentally', 'launches', 'the', 'torpedo', 'prematurely', ',', 'blowing', 'up', 'a', 'truck', 'on', 'the', 'beach', '.', 'Sherman', 'tries', 'to', 'leave', 'the', 'nurses', 'at', 'Cebu', 'but', 'the', 'Army', 'refuses', 'to', 'accept', 'them', ',', 'as', 'it', 'is', 'preparing', 'for', 'guerrilla', 'warfare', 'to', 'oppose', 'the', 'coming', 'Japanese', 'occupation', '.', 'When', 'Sherman', 'is', 'unable', 'to', 'obtain', 'needed', 'supplies', 'officially', ',', 'he', 'allows', 'Holden', 'to', 'set', 'up', 'a', 'casino', 'to', 'get', 'them', '.', 'The', 'crew', 'does', 'not', 'have', 'enough', 'red', 'lead', 'or', 'white', 'lead', 'primer', 'paint', 'to', 'coat', 'the', 'entire', 'submarine', 'in', 'a', 'single', 'color', ',', 'so', 'the', 'two', 'have', 'to', 'be', 'mixed', 'together', ',', 'resulting', 'in', 'a', 'bright', 'pink', '.', 'The', 'plan', 'is', 'to', 'apply', 'a', 'second', ',', 'gray', 'coat', 'after', 'a', 'New', 'Year', ""'s"", 'Eve', 'celebration', ',', 'but', 'a', 'Japanese', 'aerial', 'attack', 'forces', 'a', 'hasty', 'departure', '.', 'Tokyo', 'Rose', 'mocks', 'the', 'mystery', 'pink', 'submarine', 'in', 'the', 'Celebes', 'Sea', ',', 'while', 'the', 'Navy', 'believes', 'the', 'submarine', ""'s"", 'color', 'is', 'a', 'Japanese', 'trick', 'and', 'orders', 'that', 'it', 'be', 'sunk', 'on', 'sight', '.', 'An', 'American', 'destroyer', 'fires', 'depth', 'charges', 'at', 'Sea', 'Tiger', ',', 'but', 'Sherman', 'shoots', 'the', 'nurses', ""'"", 'underwear', 'out', 'a', 'torpedo', 'tube', '.', 'The', 'destroyer', ""'s"", 'crew', 'finds', 'Crandall', ""'s"", 'bra', 'and', 'takes', 'it', 'to', 'the', 'captain', ',', 'who', 'concludes', 'that', 'it', 'can', 'not', 'be', 'Japanese', 'and', 'stops', 'the', 'attack', '.', 'The', 'arrival', 'of', 'Commander', 'Holden', ',', 'his', 'wife', ',', 'and', 'their', 'sons', 'in', 'present', 'day-1959', 'interrupts', 'Sherman', ""'s"", 'reminiscences', '.', 'As', 'current', 'commanding', 'officer', 'of', 'Sea', 'Tiger', ',', 'Holden', 'asks', 'if', 'there', 'are', 'any', '``', 'last', 'minute', 'reprieves', ""''"", 'to', 'save', 'her', 'from', 'the', 'scrapyard', '.', 'Reluctantly', ',', 'the', 'admiral', 'replies', 'no', ',', 'but', 'at', 'the', 'same', 'time', 'promises', 'Holden', 'command', 'of', 'a', 'new', 'nuclear-powered', 'submarine', ',', 'also', 'to', 'be', 'named', 'Sea', 'Tiger', '.', 'Sherman', ""'s"", 'wife', 'arrives', 'late', 'and', 'rear-ends', 'her', 'husband', ""'s"", 'staff', 'car', ',', 'bumping', 'it', 'into', 'the', 'rear', 'bumper', 'of', 'a', 'Navy', 'bus', ',', 'which', 'then', 'drives', 'away', ',', 'dragging', 'the', 'admiral', ""'s"", 'staff', 'car', 'in', 'tow', 'with', 'the', 'admiral', ""'s"", 'driver', 'chasing', 'after', 'it', '.', 'As', 'Holden', 'takes', 'Sea', 'Tiger', 'out', 'of', 'the', 'port', 'for', 'scrapping', ',', 'her', '#', '1', 'engine', 'again', 'backfires', 'and', 'emits', 'black', 'smoke', 'one', 'last', 'time', '.']","['States Navy Rear', 'ComSubPac', 'USS Sea', 'Commander Sherman', 'Army', 'Second Lieutenant Duran', 'Commander Holden', 'Sherman']"
5049873,tt0102426,Mediterraneo,Mediterraneo,1991-09-09,1991,"['Romantic comedy', 'World cinema', 'Drama', 'Comedy', 'War film', 'Romance Film']","['Comedy,Drama,War']",7.4,16709,,96.0,"['Greek Language', 'Turkish Language', 'Italian Language', 'English Language', 'Ancient Greek']",['Italy'],"In 1941, one year after Italy joined Germany against the Allies in World War II, a small group of misfit Italian soldiers is sent to a small Greek island in the Aegean Sea for four months of lookout duty. The soldiers include a lieutenant who likes art, a macho sergeant, a farmer accompanied by his beloved donkey Silvana, and other quirky people. They are not very good soldiers, but a cross section of average, independent men. The soldiers anticipate attack from outside and on the island and take all sorts of inept precautions. They find a small town with no people. They see bombing on the horizon and realize that the ship that would pick them up has been destroyed. Then mysteriously, people reappear in the village: the villagers say they hid because the Germans had taken all the men. They have decided to accommodate the Italians. It isn't long before everyone's sunny nature appears. The Italian soldiers are absorbed into the life, heat and landscape of the idyllic island. The local orthodox priest asks the lieutenant, a Sunday painter, to restore the murals in his church. Two soldiers, who are brothers, befriend a lovely young woman, a shepherdess. The sergeant takes up folk dancing and the shyest of the soldiers falls profoundly in love with the island's single, very overworked prostitute, named Vassilissa. In their old age three of the men are reunited on the island to close the film. Mediterraneo . March 22, 1992. Review/Film Festival; Roundelay Of Love On an Isle In Wartime",World War II,"['In', '1941', ',', 'one', 'year', 'after', 'Italy', 'joined', 'Germany', 'against', 'the', 'Allies', 'in', 'World', 'War', 'II', ',', 'a', 'small', 'group', 'of', 'misfit', 'Italian', 'soldiers', 'is', 'sent', 'to', 'a', 'small', 'Greek', 'island', 'in', 'the', 'Aegean', 'Sea', 'for', 'four', 'months', 'of', 'lookout', 'duty', '.', 'The', 'soldiers', 'include', 'a', 'lieutenant', 'who', 'likes', 'art', ',', 'a', 'macho', 'sergeant', ',', 'a', 'farmer', 'accompanied', 'by', 'his', 'beloved', 'donkey', 'Silvana', ',', 'and', 'other', 'quirky', 'people', '.', 'They', 'are', 'not', 'very', 'good', 'soldiers', ',', 'but', 'a', 'cross', 'section', 'of', 'average', ',', 'independent', 'men', '.', 'The', 'soldiers', 'anticipate', 'attack', 'from', 'outside', 'and', 'on', 'the', 'island', 'and', 'take', 'all', 'sorts', 'of', 'inept', 'precautions', '.', 'They', 'find', 'a', 'small', 'town', 'with', 'no', 'people', '.', 'They', 'see', 'bombing', 'on', 'the', 'horizon', 'and', 'realize', 'that', 'the', 'ship', 'that', 'would', 'pick', 'them', 'up', 'has', 'been', 'destroyed', '.', 'Then', 'mysteriously', ',', 'people', 'reappear', 'in', 'the', 'village', ':', 'the', 'villagers', 'say', 'they', 'hid', 'because', 'the', 'Germans', 'had', 'taken', 'all', 'the', 'men', '.', 'They', 'have', 'decided', 'to', 'accommodate', 'the', 'Italians', '.', 'It', 'is', ""n't"", 'long', 'before', 'everyone', ""'s"", 'sunny', 'nature', 'appears', '.', 'The', 'Italian', 'soldiers', 'are', 'absorbed', 'into', 'the', 'life', ',', 'heat', 'and', 'landscape', 'of', 'the', 'idyllic', 'island', '.', 'The', 'local', 'orthodox', 'priest', 'asks', 'the', 'lieutenant', ',', 'a', 'Sunday', 'painter', ',', 'to', 'restore', 'the', 'murals', 'in', 'his', 'church', '.', 'Two', 'soldiers', ',', 'who', 'are', 'brothers', ',', 'befriend', 'a', 'lovely', 'young', 'woman', ',', 'a', 'shepherdess', '.', 'The', 'sergeant', 'takes', 'up', 'folk', 'dancing', 'and', 'the', 'shyest', 'of', 'the', 'soldiers', 'falls', 'profoundly', 'in', 'love', 'with', 'the', 'island', ""'s"", 'single', ',', 'very', 'overworked', 'prostitute', ',', 'named', 'Vassilissa', '.', 'In', 'their', 'old', 'age', 'three', 'of', 'the', 'men', 'are', 'reunited', 'on', 'the', 'island', 'to', 'close', 'the', 'film', '.', 'Mediterraneo', '.', 'March', '22', ',', '1992', '.', 'Review/Film', 'Festival', ';', 'Roundelay', 'Of', 'Love', 'On', 'an', 'Isle', 'In', 'Wartime']",['Isle']
